chose_left,chose_right,reward_left,reward_right,choice,reward,reward_choice,subjID,chose_low,chose_high,onlyReward,blocks,contrast_difference,abs_condiff,rand_condiff,trial,q_reward,mu,newChose_left,newChose_right
1,0,0,1,0,0,0,139,0,1,1,9,0.00770156482288648,0.00770156482288648,-0.000113130713939966,23,0,0,1,0
0,1,0,1,1,1,1,139,0,1,1,9,-0.0786632572296825,0.0786632572296825,0.0726453812060659,24,0,0,0,1
1,0,1,0,0,1,1,139,0,1,0,9,0.0569595301976045,0.0569595301976045,0.0713639456814679,25,0,0,1,0
1,0,1,0,0,1,1,139,0,1,0,10,0.0197811486022925,0.0197811486022925,-0.0720819965517634,1,0,0,1,0
1,0,0,1,0,0,0,139,0,1,1,10,0.00470246305384051,0.00470246305384051,-0.0547468784697936,2,0,0,1,0
1,0,1,0,0,1,1,139,0,1,0,10,0.0579286774107835,0.0579286774107835,0.078775947229388,3,0,0,1,0
1,0,0,1,0,0,0,139,0,1,1,10,0.00940695406485451,0.00940695406485451,0.00457008547043969,4,0,0,1,0
0,1,1,0,1,0,0,139,0,1,0,10,-0.0574925318110855,0.0574925318110855,-0.0209086784861712,5,0,0,0,1
0,1,1,0,1,0,0,139,0,1,0,10,-0.0044451296162735,0.0044451296162735,0.0104630926847336,6,0,0,0,1
1,0,0,1,0,0,0,139,0,1,1,10,0.0892212806340725,0.0892212806340725,0.0538263790387197,7,0,0,1,0
1,0,0,1,0,0,0,139,1,0,1,10,-0.0255280055885755,0.0255280055885755,-0.0238755622592947,8,0,0,1,0
0,1,0,1,1,1,1,139,0,1,1,10,-0.044866898770809,0.044866898770809,-0.0356031963598707,9,0,0,0,1
1,0,1,0,0,1,1,139,0,1,0,10,0.0498915730315545,0.0498915730315545,0.048794927839181,10,0,0,1,0
0,1,1,0,1,0,0,139,0,1,0,10,-0.0170112949359545,0.0170112949359545,-0.0277384445810458,11,0,0,0,1
0,1,0,1,1,1,1,139,1,0,1,10,0.0741733084509005,0.0741733084509005,0.039470646437059,12,0,0,0,1
0,1,1,0,1,0,0,139,1,0,0,10,0.0541046367527925,0.0541046367527925,-0.0623277394609336,13,0,0,0,1
1,0,0,1,0,0,0,139,0,1,1,10,0.00204948952611547,0.00204948952611547,-0.0292046698770668,14,0,0,1,0
1,0,1,0,0,1,1,139,1,0,0,10,-0.0733235428706035,0.0733235428706035,0.0414074787579158,15,0,0,1,0
1,0,1,0,0,1,1,139,1,0,0,10,-0.0379514947683315,0.0379514947683315,-0.010552045669766,16,0,0,1,0
1,0,1,0,0,1,1,139,1,0,0,10,-0.0156790131095005,0.0156790131095005,0.00766754609667468,17,0,0,1,0
1,0,0,1,0,0,0,139,1,0,1,10,-0.0600021221031685,0.0600021221031685,-0.0443887727702123,18,0,0,1,0
0,1,0,1,1,1,1,139,1,0,1,10,0.0349512447021695,0.0349512447021695,0.0599478582920686,19,0,0,0,1
0,1,0,1,1,1,1,139,1,0,1,10,0.0419433593008325,0.0419433593008325,0.0621388011564866,20,0,0,0,1
1,0,1,0,0,1,1,139,1,0,0,10,-0.0740496332565415,0.0740496332565415,-0.044354414600102,21,0,0,1,0
1,0,0,1,0,0,0,139,1,0,1,10,-0.0206373943899635,0.0206373943899635,0.0502703115837953,22,0,0,1,0
1,0,1,0,0,1,1,139,1,0,0,10,-0.0682267088407655,0.0682267088407655,-0.0183011041051746,23,0,0,1,0
1,0,0,1,0,0,0,139,1,0,1,10,-0.0445162554846265,0.0445162554846265,-0.0562143301584922,24,0,0,1,0
0,1,1,0,1,0,0,139,1,0,0,10,0.0171107067110915,0.0171107067110915,0.0454224818496199,25,0,0,0,1
0,1,1,0,1,0,0,139,1,0,0,11,0.40710668365818,0.40710668365818,0.0476614440436736,1,0,0,0,1
0,1,1,0,1,0,0,139,0,1,0,11,-0.405585853767782,0.405585853767782,0.0684811569278566,2,0,0,0,1
1,0,1,0,0,1,1,139,1,0,0,11,-0.423136083442689,0.423136083442689,-0.0150037550159534,3,0,0,1,0
1,0,0,1,0,0,0,139,1,0,1,11,-0.448327503295373,0.448327503295373,0.0628847686567526,4,0,0,1,0
1,0,0,1,0,0,0,139,1,0,1,11,-0.419152332761376,0.419152332761376,0.0349937116071969,5,0,0,1,0
1,0,0,1,0,0,0,139,0,1,1,11,0.37115033676359,0.37115033676359,0.00764287357935114,6,0,0,1,0
0,1,1,0,1,0,0,139,0,1,0,11,-0.413653995437093,0.413653995437093,-0.0525471573744047,7,0,0,0,1
1,0,1,0,0,1,1,139,1,0,0,11,-0.414466467091861,0.414466467091861,-0.0658159686508879,8,0,0,1,0
0,1,1,0,1,0,0,139,1,0,0,11,0.406169456626186,0.406169456626186,0.0671009651166735,9,0,0,0,1
1,0,1,0,0,1,1,139,1,0,0,11,-0.39818346120403,0.39818346120403,0.00862160261317829,10,0,0,1,0
1,0,0,1,0,0,0,139,1,0,1,11,-0.408503849741893,0.408503849741893,0.0621236019750851,11,0,0,1,0
1,0,1,0,0,1,1,139,1,0,0,11,-0.421830431813972,0.421830431813972,-0.0441345870995187,12,0,0,1,0
1,0,0,1,0,0,0,139,0,1,1,11,0.421586198611013,0.421586198611013,0.00925766168422547,13,0,0,1,0
1,0,0,1,0,0,0,139,0,1,1,11,0.442700565702364,0.442700565702364,0.0240311049889013,14,0,0,1,0
1,0,1,0,0,1,1,139,0,1,0,11,0.355531469929647,0.355531469929647,-0.0348014419431824,15,0,0,1,0
1,0,0,1,0,0,0,139,0,1,1,11,0.357789277310362,0.357789277310362,-0.0498429164000108,16,0,0,1,0
1,0,1,0,0,1,1,139,0,1,0,11,0.424304981710395,0.424304981710395,-0.00686562119472374,17,0,0,1,0
1,0,0,1,0,0,0,139,0,1,1,11,0.385644880865709,0.385644880865709,0.0323477092947266,18,0,0,1,0
1,0,0,1,0,0,0,139,0,1,1,11,0.422789406316374,0.422789406316374,-0.0572206757104579,19,0,0,1,0
1,0,0,1,0,0,0,139,0,1,1,11,0.40104732977805,0.40104732977805,-0.0781978313888703,20,0,0,1,0
1,0,1,0,0,1,1,139,1,0,0,11,-0.350419881656503,0.350419881656503,-0.0467142705901312,21,0,0,1,0
1,0,0,1,0,0,0,139,1,0,1,11,-0.383182967663645,0.383182967663645,0.0010987205272856,22,0,0,1,0
1,0,0,1,0,0,0,139,1,0,1,11,-0.38139106881161,0.38139106881161,0.0501347453186745,23,0,0,1,0
0,1,1,0,1,0,0,139,1,0,0,11,0.362391825879064,0.362391825879064,-0.0463626245720673,24,0,0,0,1
1,0,0,1,0,0,0,139,1,0,1,11,-0.441001061045924,0.441001061045924,0.022711156028404,25,0,0,1,0
0,1,0,1,1,1,1,139,1,0,1,12,0.0842628215161775,0.0842628215161775,-0.0608411075802281,1,0,0,0,1
1,0,1,0,0,1,1,139,1,0,0,12,-0.0427148807070285,0.0427148807070285,0.0594238578953709,2,0,0,1,0
0,1,0,1,1,1,1,139,1,0,1,12,0.00526616910556549,0.00526616910556549,-0.0258577968925778,3,0,0,0,1
1,0,1,0,0,1,1,139,1,0,0,12,-0.00170301923081148,0.00170301923081148,0.0606561242769691,4,0,0,1,0
1,0,1,0,0,1,1,139,1,0,0,12,-0.037442119839169,0.037442119839169,-0.071052993979978,5,0,0,1,0
1,0,1,0,0,1,1,139,1,0,0,12,-0.0351901055110115,0.0351901055110115,-0.0767756918756268,6,0,0,1,0
1,0,1,0,0,1,1,139,1,0,0,12,-0.0913370600025735,0.0913370600025735,0.0704465201123427,7,0,0,1,0
0,1,0,1,1,1,1,139,1,0,1,12,0.0329264987053615,0.0329264987053615,0.0704035497755881,8,0,0,0,1
0,1,0,1,1,1,1,139,1,0,1,12,0.0601240737154775,0.0601240737154775,0.00305384645588468,9,0,0,0,1
1,0,1,0,0,1,1,139,1,0,0,12,-0.0403692563516185,0.0403692563516185,-0.0623398932475805,10,0,0,1,0
0,1,0,1,1,1,1,139,1,0,1,12,0.0481020149966425,0.0481020149966425,0.0370366170321327,11,0,0,0,1
0,1,0,1,1,1,1,139,1,0,1,12,0.0580800827208045,0.0580800827208045,-0.0270808775526082,12,0,0,0,1
1,0,1,0,0,1,1,139,1,0,0,12,-0.0392214244179165,0.0392214244179165,0.0443053513829964,13,0,0,1,0
0,1,0,1,1,1,1,139,1,0,1,12,0.0974965329601785,0.0974965329601785,-0.0504024922702776,14,0,0,0,1
0,1,0,1,1,1,1,139,1,0,1,12,0.0544439305261945,0.0544439305261945,-0.0628034604019145,15,0,0,0,1
1,0,1,0,0,1,1,139,1,0,0,12,-0.07688206090358,0.07688206090358,0.0240722574394462,16,0,0,1,0
1,0,1,0,0,1,1,139,1,0,0,12,-0.0761617713942465,0.0761617713942465,-0.0120910382423107,17,0,0,1,0
1,0,1,0,0,1,1,139,1,0,0,12,-0.0806589815919585,0.0806589815919585,-0.0393745150178716,18,0,0,1,0
0,1,0,1,1,1,1,139,1,0,1,12,0.0970302218979585,0.0970302218979585,0.0320558162527242,19,0,0,0,1
0,1,0,1,1,1,1,139,1,0,1,12,0.0610168616204735,0.0610168616204735,-0.0121898657934076,20,0,0,0,1
0,1,0,1,1,1,1,139,1,0,1,12,0.0768579796218855,0.0768579796218855,-0.0474883766186332,21,0,0,0,1
0,1,0,1,1,1,1,139,1,0,1,12,0.00163641407961751,0.00163641407961751,-0.0463187753564294,22,0,0,0,1
1,0,1,0,0,1,1,139,1,0,0,12,-0.031930083841876,0.031930083841876,-0.01666916407352,23,0,0,1,0
1,0,1,0,0,1,1,139,1,0,0,12,-0.0781410263139905,0.0781410263139905,0.0357698907133213,24,0,0,1,0
NaN,NaN,NaN,NaN,0,1,1,139,1,0,0,12,NaN,NaN,-0.00790069239450487,25,NaN,NaN,NaN,NaN
0,1,1,0,1,0,0,143,0,1,0,1,-0.0830800095809185,0.0830800095809185,-0.0613353994862937,1,0,0,0,1
1,0,0,1,0,0,0,143,0,1,1,1,0.0660234555210825,0.0660234555210825,-0.0233834395603268,2,0,0,1,0
0,1,0,1,1,1,1,143,1,0,1,1,0.0644367712841865,0.0644367712841865,-0.0457603032648621,3,0,0,0,1
0,1,0,1,1,1,1,143,1,0,1,1,0.0756948566164385,0.0756948566164385,0.0499161379886525,4,0,0,0,1
0,1,0,1,1,1,1,143,1,0,1,1,0.0779005126269075,0.0779005126269075,0.0292803319609854,5,0,0,0,1
1,0,1,0,0,1,1,143,1,0,0,1,-0.0410522155340865,0.0410522155340865,-0.0779412229056842,6,0,0,1,0
1,0,1,0,0,1,1,143,1,0,0,1,-0.0566519707680775,0.0566519707680775,0.0633607539733582,7,0,0,1,0
0,1,0,1,1,1,1,143,1,0,1,1,0.0863940375500275,0.0863940375500275,-0.0490619664522196,8,0,0,0,1
0,1,0,1,1,1,1,143,1,0,1,1,0.0843751957559755,0.0843751957559755,0.0251882257756399,9,0,0,0,1
1,0,1,0,0,1,1,143,1,0,0,1,-0.0244856146873565,0.0244856146873565,0.00663018659905085,10,0,0,1,0
1,0,1,0,0,1,1,143,1,0,0,1,-0.047443460558188,0.047443460558188,-0.0675354064277118,11,0,0,1,0
1,0,1,0,0,1,1,143,1,0,0,1,-0.0616327805119135,0.0616327805119135,-0.0285418819362429,12,0,0,1,0
0,1,0,1,1,1,1,143,1,0,1,1,0.0479966118197565,0.0479966118197565,-0.0559985081377853,13,0,0,0,1
0,1,0,1,1,1,1,143,1,0,1,1,0.0831688022267975,0.0831688022267975,0.0310233963249828,14,0,0,0,1
1,0,1,0,0,1,1,143,1,0,0,1,-0.00901450780900651,0.00901450780900651,-0.0697251553686103,15,0,0,1,0
0,1,0,1,1,1,1,143,1,0,1,1,0.0305398040529895,0.0305398040529895,0.0162311013971586,16,0,0,0,1
1,0,1,0,0,1,1,143,1,0,0,1,-0.0847083984919645,0.0847083984919645,0.00334564397221927,17,0,0,1,0
0,1,0,1,1,1,1,143,1,0,1,1,0.0360733176265335,0.0360733176265335,-0.00792584129186581,18,0,0,0,1
0,1,0,1,1,1,1,143,1,0,1,1,0.0708653188352325,0.0708653188352325,-0.00734320217923398,19,0,0,0,1
1,0,1,0,0,1,1,143,1,0,0,1,-0.0410870134884965,0.0410870134884965,0.030596822532128,20,0,0,1,0
0,1,0,1,1,1,1,143,1,0,1,1,0.00471011622389547,0.00471011622389547,0.0538715680056568,21,0,0,0,1
1,0,1,0,0,1,1,143,1,0,0,1,-0.058363784091287,0.058363784091287,0.0737171861783511,22,0,0,1,0
1,0,1,0,0,1,1,143,1,0,0,1,-0.0910936660910825,0.0910936660910825,0.0536040932920585,23,0,0,1,0
1,0,1,0,0,1,1,143,1,0,0,1,-0.0747885556511825,0.0747885556511825,-0.0466757341704953,24,0,0,1,0
0,1,0,1,1,1,1,143,1,0,1,1,0.0295953168311755,0.0295953168311755,0.0232722867972983,25,0,0,0,1
1,0,1,0,0,1,1,143,1,0,0,2,-0.0937840820170675,0.0937840820170675,0.058507521210003,1,0,0,1,0
1,0,0,1,0,0,0,143,1,0,1,2,-0.0677608274713255,0.0677608274713255,0.0308377795857143,2,0,0,1,0
0,1,0,1,1,1,1,143,0,1,1,2,-0.0744383441251875,0.0744383441251875,-0.047950372716971,3,0,0,0,1
1,0,1,0,0,1,1,143,0,1,0,2,0.0957570779535725,0.0957570779535725,0.00270869691157202,4,0,0,1,0
1,0,0,1,0,0,0,143,0,1,1,2,0.043141279841443,0.043141279841443,-0.0477948304655225,5,0,0,1,0
1,0,0,1,0,0,0,143,1,0,1,2,-0.0978859836592725,0.0978859836592725,0.0774991139784154,6,0,0,1,0
0,1,0,1,1,1,1,143,0,1,1,2,-0.00199693293946052,0.00199693293946052,0.0551037979903781,7,0,0,0,1
0,1,1,0,1,0,0,143,0,1,0,2,-0.0508369981163555,0.0508369981163555,0.00156255986130546,8,0,0,0,1
0,1,1,0,1,0,0,143,1,0,0,2,0.0917004755684815,0.0917004755684815,0.0781144193021859,9,0,0,0,1
1,0,1,0,0,1,1,143,0,1,0,2,0.0337946981934465,0.0337946981934465,-0.0654057435974872,10,0,0,1,0
1,0,0,1,0,0,0,143,0,1,1,2,0.0288309330843945,0.0288309330843945,0.00423820600669517,11,0,0,1,0
0,1,0,1,1,1,1,143,0,1,1,2,-0.0112556459203215,0.0112556459203215,0.0231729623864165,12,0,0,0,1
1,0,0,1,0,0,0,143,1,0,1,2,-0.0174079123160445,0.0174079123160445,-0.0328675512082533,13,0,0,1,0
0,1,1,0,1,0,0,143,1,0,0,2,0.0345481563449665,0.0345481563449665,-0.00544532302394904,14,0,0,0,1
1,0,1,0,0,1,1,143,0,1,0,2,0.0561464669478635,0.0561464669478635,0.0238421895608748,15,0,0,1,0
0,1,0,1,1,1,1,143,0,1,1,2,-0.0448899226798345,0.0448899226798345,0.0255895913438167,16,0,0,0,1
0,1,0,1,1,1,1,143,0,1,1,2,-0.0396985459621655,0.0396985459621655,0.0156251316600235,17,0,0,0,1
1,0,1,0,0,1,1,143,0,1,0,2,0.0790898306854825,0.0790898306854825,-0.0752145649952574,18,0,0,1,0
0,1,1,0,1,0,0,143,1,0,0,2,0.00442017742743753,0.00442017742743753,0.0433815544433791,19,0,0,0,1
1,0,1,0,0,1,1,143,0,1,0,2,0.0446369373904665,0.0446369373904665,-0.00700616487499889,20,0,0,1,0
1,0,0,1,0,0,0,143,0,1,1,2,0.0326731344075785,0.0326731344075785,-0.0132155658598651,21,0,0,1,0
0,1,1,0,1,0,0,143,0,1,0,2,-0.0574159586390855,0.0574159586390855,-0.0543529830261673,22,0,0,0,1
0,1,1,0,1,0,0,143,1,0,0,2,0.0320820501318165,0.0320820501318165,0.0208637253401199,23,0,0,0,1
1,0,0,1,0,0,0,143,0,1,1,2,0.0855421769371545,0.0855421769371545,0.0145672505946335,24,0,0,1,0
0,1,1,0,1,0,0,143,0,1,0,2,-0.012445694420318,0.012445694420318,0.0647879546607428,25,0,0,0,1
1,0,0,1,0,0,0,143,0,1,1,3,0.0237834219370845,0.0237834219370845,-0.0288136071847063,1,0,0,1,0
0,1,1,0,1,0,0,143,0,1,0,3,-0.090183681718023,0.090183681718023,-0.0767140073311561,2,0,0,0,1
1,0,0,1,0,0,0,143,0,1,1,3,0.0668317962360185,0.0668317962360185,0.0376566531939784,3,0,0,1,0
0,1,0,1,1,1,1,143,1,0,1,3,0.0741253586120155,0.0741253586120155,-0.0194352279986994,4,0,0,0,1
0,1,0,1,1,1,1,143,1,0,1,3,0.00342685124231851,0.00342685124231851,0.0604293754833236,5,0,0,0,1
0,1,0,1,1,1,1,143,1,0,1,3,0.0578543082396475,0.0578543082396475,0.00729101647529276,6,0,0,0,1
1,0,1,0,0,1,1,143,1,0,0,3,-0.0209204752610355,0.0209204752610355,-0.0653692012145653,7,0,0,1,0
0,1,0,1,1,1,1,143,1,0,1,3,0.0639543413104275,0.0639543413104275,0.0578743849785945,8,0,0,0,1
1,0,1,0,0,1,1,143,1,0,0,3,-0.053597568021556,0.053597568021556,0.0467303561849104,9,0,0,1,0
1,0,1,0,0,1,1,143,1,0,0,3,-0.0702116298865575,0.0702116298865575,-0.00637556822172833,10,0,0,1,0
1,0,1,0,0,1,1,143,1,0,0,3,-0.0790652029624435,0.0790652029624435,-0.0401155732650909,11,0,0,1,0
1,0,1,0,0,1,1,143,1,0,0,3,-0.0317474026494965,0.0317474026494965,0.0388717645273001,12,0,0,1,0
0,1,0,1,1,1,1,143,1,0,1,3,0.0403129098993165,0.0403129098993165,0.0664773300278885,13,0,0,0,1
0,1,0,1,1,1,1,143,1,0,1,3,0.0309536400579995,0.0309536400579995,-0.0793596948515624,14,0,0,0,1
1,0,1,0,0,1,1,143,1,0,0,3,-0.0841142773329045,0.0841142773329045,-0.0398850229568668,15,0,0,1,0
1,0,1,0,0,1,1,143,1,0,0,3,-0.0118241724474925,0.0118241724474925,0.0228722690121341,16,0,0,1,0
1,0,1,0,0,1,1,143,1,0,0,3,-0.0260263865669835,0.0260263865669835,-0.0389925288458136,17,0,0,1,0
1,0,1,0,0,1,1,143,1,0,0,3,-0.0564600801292175,0.0564600801292175,0.0541838767255392,18,0,0,1,0
0,1,0,1,1,1,1,143,1,0,1,3,0.0419232335632255,0.0419232335632255,-0.0271727992343346,19,0,0,0,1
0,1,0,1,1,1,1,143,1,0,1,3,0.0261682543367435,0.0261682543367435,0.0732485272000565,20,0,0,0,1
1,0,1,0,0,1,1,143,1,0,0,3,-0.0981440403762165,0.0981440403762165,0.014241586803232,21,0,0,1,0
0,1,0,1,1,1,1,143,1,0,1,3,0.0907745323311575,0.0907745323311575,0.0616069855612756,22,0,0,0,1
1,0,1,0,0,1,1,143,1,0,0,3,-0.0226288298755865,0.0226288298755865,-0.0776650994926877,23,0,0,1,0
0,1,0,1,1,1,1,143,1,0,1,3,0.0466783684240355,0.0466783684240355,-0.0466897756841067,24,0,0,0,1
1,0,0,1,0,0,0,143,1,0,1,3,-0.0164505489109775,0.0164505489109775,0.050749724971469,25,0,0,1,0
0,1,1,0,1,0,0,143,0,1,0,4,-0.41707953061796,0.41707953061796,-0.014881301899402,1,0,0,0,1
0,1,0,1,1,1,1,143,0,1,1,4,-0.426117855051724,0.426117855051724,0.0273235606902145,2,0,0,0,1
1,0,1,0,0,1,1,143,0,1,0,4,0.356379264276103,0.356379264276103,0.0357456304353873,3,0,0,1,0
1,0,0,1,0,0,0,143,0,1,1,4,0.397494379658415,0.397494379658415,-0.0477898407649958,4,0,0,1,0
1,0,0,1,0,0,0,143,0,1,1,4,0.378922595260495,0.378922595260495,0.0361504724268341,5,0,0,1,0
1,0,1,0,0,1,1,143,1,0,0,4,-0.43478405375851,0.43478405375851,-0.00273373711983405,6,0,0,1,0
1,0,1,0,0,1,1,143,1,0,0,4,-0.415892216765214,0.415892216765214,-0.0724895727709498,7,0,0,1,0
1,0,0,1,0,0,0,143,1,0,1,4,-0.377372482032275,0.377372482032275,-0.0141852250194633,8,0,0,1,0
0,1,1,0,1,0,0,143,0,1,0,4,-0.424068931635778,0.424068931635778,-0.0141908371803377,9,0,0,0,1
0,1,1,0,1,0,0,143,0,1,0,4,-0.436642124050321,0.436642124050321,0.0276142320587619,10,0,0,0,1
0,1,1,0,1,0,0,143,1,0,0,4,0.401646433975685,0.401646433975685,-0.0437848409515793,11,0,0,0,1
1,0,0,1,0,0,0,143,0,1,1,4,0.425023584349049,0.425023584349049,-0.0273449735092985,12,0,0,1,0
1,0,0,1,0,0,0,143,0,1,1,4,0.428712911052773,0.428712911052773,0.0500834652405933,13,0,0,1,0
0,1,1,0,1,0,0,143,1,0,0,4,0.422461076828435,0.422461076828435,-0.0199756464532505,14,0,0,0,1
1,0,1,0,0,1,1,143,1,0,0,4,-0.386101510208773,0.386101510208773,-0.0303206954639372,15,0,0,1,0
0,1,0,1,1,1,1,143,1,0,1,4,0.422329302282948,0.422329302282948,-0.0555344981305304,16,0,0,0,1
1,0,1,0,0,1,1,143,1,0,0,4,-0.350576187473173,0.350576187473173,-0.0395537025649866,17,0,0,1,0
1,0,1,0,0,1,1,143,1,0,0,4,-0.400364145974412,0.400364145974412,-0.0540177800625225,18,0,0,1,0
0,1,0,1,1,1,1,143,1,0,1,4,0.409848011687159,0.409848011687159,-0.0012324792331169,19,0,0,0,1
0,1,0,1,1,1,1,143,1,0,1,4,0.359916806187496,0.359916806187496,-0.0370373152502933,20,0,0,0,1
0,1,0,1,1,1,1,143,1,0,1,4,0.448867732161188,0.448867732161188,-0.0211775320710202,21,0,0,0,1
1,0,0,1,0,0,0,143,1,0,1,4,-0.436717655953155,0.436717655953155,0.0662991598773759,22,0,0,1,0
0,1,1,0,1,0,0,143,0,1,0,4,-0.415567415615701,0.415567415615701,0.0313169015378516,23,0,0,0,1
1,0,1,0,0,1,1,143,0,1,0,4,0.356741445297511,0.356741445297511,-0.0386805182079976,24,0,0,1,0
0,1,0,1,1,1,1,143,0,1,1,4,-0.411823807244095,0.411823807244095,0.0318998269816176,25,0,0,0,1
0,1,1,0,1,0,0,143,0,1,0,5,-0.445477761008792,0.445477761008792,0.0793054818787455,1,0,0,0,1
1,0,0,1,0,0,0,143,1,0,1,5,-0.396941662083025,0.396941662083025,0.0240107163928881,2,0,0,1,0
1,0,1,0,0,1,1,143,0,1,0,5,0.408793677146012,0.408793677146012,0.0161956340995036,3,0,0,1,0
0,1,0,1,1,1,1,143,0,1,1,5,-0.435455093326999,0.435455093326999,0.0278564535651501,4,0,0,0,1
1,0,0,1,0,0,0,143,0,1,1,5,0.444445839639137,0.444445839639137,0.0473377720342239,5,0,0,1,0
1,0,1,0,0,1,1,143,1,0,0,5,-0.380947918994625,0.380947918994625,-0.0632537101779037,6,0,0,1,0
1,0,1,0,0,1,1,143,0,1,0,5,0.382837237726633,0.382837237726633,-0.0665941580386393,7,0,0,1,0
1,0,0,1,0,0,0,143,0,1,1,5,0.441209965902218,0.441209965902218,-0.00766648122740135,8,0,0,1,0
0,1,1,0,1,0,0,143,1,0,0,5,0.402859917014838,0.402859917014838,0.000502810981872756,9,0,0,0,1
0,1,0,1,1,1,1,143,0,1,1,5,-0.439825743988534,0.439825743988534,0.0217994339724118,10,0,0,0,1
0,1,0,1,1,1,1,143,0,1,1,5,-0.444616108361214,0.444616108361214,-0.0519875939470582,11,0,0,0,1
0,1,1,0,1,0,0,143,0,1,0,5,-0.408986443316643,0.408986443316643,-0.0661551036195229,12,0,0,0,1
0,1,0,1,1,1,1,143,0,1,1,5,-0.384682741667959,0.384682741667959,-0.0359853070968494,13,0,0,0,1
1,0,1,0,0,1,1,143,0,1,0,5,0.395439633522576,0.395439633522576,0.0040974010372134,14,0,0,1,0
1,0,1,0,0,1,1,143,0,1,0,5,0.396047135000863,0.396047135000863,0.0707211319206868,15,0,0,1,0
0,1,0,1,1,1,1,143,0,1,1,5,-0.409300739620351,0.409300739620351,-0.0783465313815888,16,0,0,0,1
1,0,0,1,0,0,0,143,1,0,1,5,-0.397794656806835,0.397794656806835,0.0326123652571535,17,0,0,1,0
1,0,1,0,0,1,1,143,0,1,0,5,0.442107630072541,0.442107630072541,0.0761079631492975,18,0,0,1,0
0,1,0,1,1,1,1,143,0,1,1,5,-0.411111747571867,0.411111747571867,-0.0329295530398463,19,0,0,0,1
1,0,1,0,0,1,1,143,0,1,0,5,0.397569596092416,0.397569596092416,0.0270762782706192,20,0,0,1,0
1,0,0,1,0,0,0,143,0,1,1,5,0.418181880784933,0.418181880784933,0.0370542709085227,21,0,0,1,0
0,1,1,0,1,0,0,143,0,1,0,5,-0.398352066741238,0.398352066741238,-0.0329758597768416,22,0,0,0,1
1,0,1,0,0,1,1,143,0,1,0,5,0.446761075701645,0.446761075701645,-0.00161238861525559,23,0,0,1,0
0,1,0,1,1,1,1,143,0,1,1,5,-0.4488972730323,0.4488972730323,0.0494216423863785,24,0,0,0,1
1,0,0,1,0,0,0,143,0,1,1,5,0.425963717860994,0.425963717860994,-0.0337365127692154,25,0,0,1,0
0,1,0,1,1,1,1,143,0,1,1,6,-0.0373726628785315,0.0373726628785315,0.0457216680726242,1,0,0,0,1
0,1,0,1,1,1,1,143,0,1,1,6,-0.0199736206667515,0.0199736206667515,0.0476878973688752,2,0,0,0,1
0,1,0,1,1,1,1,143,0,1,1,6,-0.0486327060008515,0.0486327060008515,-0.0201495705763472,3,0,0,0,1
0,1,0,1,1,1,1,143,0,1,1,6,-0.0593234282219925,0.0593234282219925,0.040036039024899,4,0,0,0,1
0,1,0,1,1,1,1,143,0,1,1,6,-0.0683976563029765,0.0683976563029765,-0.0175928686451414,5,0,0,0,1
0,1,0,1,1,1,1,143,0,1,1,6,-0.0838487974542865,0.0838487974542865,0.0223626484338492,6,0,0,0,1
0,1,1,0,1,0,0,143,1,0,0,6,0.0155362530836735,0.0155362530836735,0.0376017309206329,7,0,0,0,1
0,1,0,1,1,1,1,143,0,1,1,6,-0.0285400543152785,0.0285400543152785,-0.0574429035161454,8,0,0,0,1
0,1,0,1,1,1,1,143,0,1,1,6,-0.0101454981985235,0.0101454981985235,-0.0574723575012499,9,0,0,0,1
1,0,1,0,0,1,1,143,0,1,0,6,0.0296185016963495,0.0296185016963495,0.0489992646372875,10,0,0,1,0
0,1,0,1,1,1,1,143,0,1,1,6,-0.0611987971465475,0.0611987971465475,-0.0152909263176517,11,0,0,0,1
1,0,1,0,0,1,1,143,0,1,0,6,0.0410824925489235,0.0410824925489235,-0.0530042893614711,12,0,0,1,0
1,0,1,0,0,1,1,143,0,1,0,6,0.0695064155182415,0.0695064155182415,-0.0228483541787647,13,0,0,1,0
1,0,0,1,0,0,0,143,1,0,1,6,-0.0161090963507875,0.0161090963507875,-0.0261143310016551,14,0,0,1,0
1,0,1,0,0,1,1,143,0,1,0,6,0.0591450207059915,0.0591450207059915,0.00470764070067534,15,0,0,1,0
1,0,1,0,0,1,1,143,0,1,0,6,0.0409461517573855,0.0409461517573855,-0.00684085222859744,16,0,0,1,0
1,0,1,0,0,1,1,143,0,1,0,6,0.0776927974714455,0.0776927974714455,-0.0226980601682468,17,0,0,1,0
1,0,1,0,0,1,1,143,0,1,0,6,0.0814614593394225,0.0814614593394225,0.0527855821981821,18,0,0,1,0
1,0,0,1,0,0,0,143,1,0,1,6,-0.000446952473923512,0.000446952473923512,-0.0739332202120787,19,0,0,1,0
1,0,1,0,0,1,1,143,0,1,0,6,0.0941113930248985,0.0941113930248985,0.0531527949809013,20,0,0,1,0
1,0,1,0,0,1,1,143,0,1,0,6,0.0138955237963935,0.0138955237963935,-0.0561339590275673,21,0,0,1,0
1,0,1,0,0,1,1,143,0,1,0,6,0.0240604273462065,0.0240604273462065,0.0392316768138372,22,0,0,1,0
0,1,1,0,1,0,0,143,0,1,0,6,-0.0817234324641915,0.0817234324641915,-0.00223639341674228,23,0,0,0,1
1,0,0,1,0,0,0,143,0,1,1,6,0.0677304533493365,0.0677304533493365,0.0618338650266908,24,0,0,1,0
