chose_left,chose_right,reward_left,reward_right,subjID,q_reward,mu,blocks,contrast_difference,abs_condiff,trial
0,1,1,0,358,0.38,0.38,10,0.389366054210797,0.389366054210797,25
1,0,1,0,358,0.72,0.72,11,0.0378697211156455,0.0378697211156455,1
0,1,0,1,358,0.34,0.66,11,-0.0608242914450155,0.0608242914450155,2
1,0,1,0,358,0.31,0.69,11,0.0533910942618835,0.0533910942618835,3
0,1,0,1,358,0.69,0.69,11,0.052502408639822,0.052502408639822,4
1,0,1,0,358,0.12,0.88,11,0.0468756510446285,0.0468756510446285,5
0,1,0,1,358,0.9,0.9,11,0.069216998838518,0.069216998838518,6
1,0,1,0,358,0.89,0.89,11,-0.0883859649098315,0.0883859649098315,7
0,1,0,1,358,0.9,0.9,11,0.0491816264047015,0.0491816264047015,8
0,1,1,0,358,0.14,0.86,11,0.0501914409039785,0.0501914409039785,9
0,1,0,1,358,0.71,0.71,11,0.0159912407375985,0.0159912407375985,10
0,1,0,1,358,0.41,0.59,11,-0.0579948216417595,0.0579948216417595,11
1,0,1,0,358,0.61,0.61,11,-0.0244865002379535,0.0244865002379535,12
0,1,1,0,358,0.59,0.59,11,-0.0908381659308865,0.0908381659308865,13
1,0,1,0,358,0.6,0.6,11,0.0843539969648305,0.0843539969648305,14
0,1,0,1,358,0.47,0.53,11,-0.0902999679361405,0.0902999679361405,15
1,0,1,0,358,0.83,0.83,11,-0.0617982044653845,0.0617982044653845,16
0,1,1,0,358,0.82,0.82,11,-0.0625479531266715,0.0625479531266715,17
1,0,1,0,358,0.75,0.75,11,-0.0120586993289755,0.0120586993289755,18
1,0,1,0,358,0.76,0.76,11,0.0850523531236535,0.0850523531236535,19
0,1,1,0,358,0.68,0.68,11,-0.00766604592521353,0.00766604592521353,20
0,1,0,1,358,0.37,0.63,11,-0.099379632554399,0.099379632554399,21
1,0,1,0,358,0.33,0.67,11,0.0656535693087575,0.0656535693087575,22
0,1,0,1,358,0.69,0.69,11,0.0949587069931465,0.0949587069931465,23
1,0,1,0,358,0.87,0.87,11,-0.0620220877816215,0.0620220877816215,24
1,0,1,0,358,0.26,0.74,11,0.0577332944475245,0.0577332944475245,25
1,0,1,0,358,0.36,0.36,12,0.00604899235141648,0.00604899235141648,1
0,1,1,0,358,0.24,0.24,12,0.00702818705497149,0.00702818705497149,2
0,1,0,1,358,0.3,0.3,12,-0.0767215091356675,0.0767215091356675,3
1,0,1,0,358,0.31,0.31,12,0.0107864670675555,0.0107864670675555,4
1,0,1,0,358,0.28,0.28,12,-0.0714905038401545,0.0714905038401545,5
1,0,1,0,358,0.32,0.32,12,0.0730276713986885,0.0730276713986885,6
1,0,1,0,358,0.32,0.32,12,0.0331567675469215,0.0331567675469215,7
1,0,1,0,358,0.49,0.49,12,-0.0485703245027965,0.0485703245027965,8
1,0,1,0,358,0.49,0.49,12,-0.00888073580317048,0.00888073580317048,9
0,1,1,0,358,0.48,0.48,12,0.0772115316453295,0.0772115316453295,10
1,0,1,0,358,0.52,0.52,12,-0.0510456208661515,0.0510456208661515,11
1,0,1,0,358,0.48,0.48,12,-0.0997627953664505,0.0997627953664505,12
1,0,1,0,358,0.5,0.5,12,-0.0460765798183005,0.0460765798183005,13
0,1,1,0,358,0.63,0.63,12,0.0357643163808375,0.0357643163808375,14
1,0,1,0,358,0.69,0.69,12,-0.0579430069221625,0.0579430069221625,15
0,1,1,0,358,0.71,0.71,12,0.0355161517034855,0.0355161517034855,16
1,0,1,0,358,0.76,0.76,12,-0.0784502500757085,0.0784502500757085,17
0,1,1,0,358,0.77,0.77,12,0.0612030795056625,0.0612030795056625,18
0,1,1,0,358,0.77,0.77,12,0.037113248362048,0.037113248362048,19
1,0,1,0,358,0.8,0.8,12,-0.0911783515954795,0.0911783515954795,20
0,1,1,0,358,0.82,0.82,12,0.0602158505292975,0.0602158505292975,21
1,0,1,0,358,0.63,0.63,12,0.00162083354770751,0.00162083354770751,22
1,0,1,0,358,0.74,0.74,12,-0.0175294228228435,0.0175294228228435,23
1,0,1,0,358,0.87,0.87,12,-0.0077999433384815,0.0077999433384815,24
NaN,NaN,NaN,NaN,358,NaN,NaN,12,NaN,NaN,25
0,1,1,0,359,0.5,0.5,1,0.0218225405263575,0.0218225405263575,1
1,0,1,0,359,0.5,0.5,1,-0.0300688268996835,0.0300688268996835,2
1,0,1,0,359,0.65,0.65,1,-0.098158735016936,0.098158735016936,3
0,1,1,0,359,0.77,0.77,1,0.0716022968753725,0.0716022968753725,4
0,1,1,0,359,0.82,0.82,1,0.0822364018061895,0.0822364018061895,5
1,0,1,0,359,0.89,0.89,1,-0.0395879388123505,0.0395879388123505,6
1,0,1,0,359,0.92,0.92,1,-0.0862457583156285,0.0862457583156285,7
1,0,1,0,359,0.94,0.94,1,-0.0126870942259525,0.0126870942259525,8
0,1,1,0,359,1,1,1,0.0142745953158925,0.0142745953158925,9
1,0,1,0,359,1,1,1,-0.0655460639281305,0.0655460639281305,10
1,0,1,0,359,1,1,1,-0.0822466728264865,0.0822466728264865,11
0,1,1,0,359,1,1,1,0.0181183539863525,0.0181183539863525,12
1,0,1,0,359,1,1,1,-0.066963460633127,0.066963460633127,13
0,1,1,0,359,1,1,1,0.0277631311623265,0.0277631311623265,14
1,0,1,0,359,1,1,1,-0.0828592154951595,0.0828592154951595,15
0,1,1,0,359,1,1,1,0.0656072830330115,0.0656072830330115,16
0,1,1,0,359,1,1,1,0.0216769544137515,0.0216769544137515,17
1,0,1,0,359,1,1,1,-0.0764054337085425,0.0764054337085425,18
1,0,1,0,359,1,1,1,-0.0973172539017545,0.0973172539017545,19
0,1,1,0,359,1,1,1,0.0273988662572765,0.0273988662572765,20
1,0,1,0,359,1,1,1,-0.047571518700429,0.047571518700429,21
0,1,1,0,359,1,1,1,0.0493439405345175,0.0493439405345175,22
0,1,1,0,359,1,1,1,0.0245790931646915,0.0245790931646915,23
0,1,1,0,359,1,1,1,0.0959961260432535,0.0959961260432535,24
1,0,1,0,359,0,1,1,-0.0303888406570495,0.0303888406570495,25
1,0,1,0,359,0.5,0.5,2,0.384403339948598,0.384403339948598,1
1,0,1,0,359,0.5,0.5,2,0.419375586192818,0.419375586192818,2
0,1,0,1,359,0.61,0.61,2,-0.448294866930811,0.448294866930811,3
1,0,1,0,359,0.72,0.72,2,-0.436909442195633,0.436909442195633,4
0,1,1,0,359,0.82,0.82,2,0.356675639226272,0.356675639226272,5
0,1,1,0,359,0.85,0.85,2,0.416996295521559,0.416996295521559,6
0,1,1,0,359,0.88,0.88,2,0.399383196467507,0.399383196467507,7
0,1,1,0,359,0.91,0.91,2,0.446912314647018,0.446912314647018,8
1,0,1,0,359,0.91,0.91,2,-0.371199461082635,0.371199461082635,9
1,0,1,0,359,0.1,0.9,2,-0.409439976957265,0.409439976957265,10
1,0,1,0,359,0.92,0.92,2,-0.423549867521456,0.423549867521456,11
1,0,1,0,359,0.9,0.9,2,-0.400741482628882,0.400741482628882,12
0,1,0,1,359,0.1,0.9,2,0.43304824209317,0.43304824209317,13
0,1,1,0,359,0.88,0.88,2,0.442211953111134,0.442211953111134,14
0,1,1,0,359,0.89,0.89,2,0.356515862426812,0.356515862426812,15
1,0,1,0,359,0.12,0.88,2,-0.353609323013214,0.353609323013214,16
0,1,0,1,359,0.14,0.86,2,0.381180687702411,0.381180687702411,17
1,0,1,0,359,0.88,0.88,2,-0.382026802419069,0.382026802419069,18
1,0,1,0,359,0.87,0.87,2,-0.380916579764282,0.380916579764282,19
1,0,1,0,359,0.14,0.86,2,-0.436283573612066,0.436283573612066,20
1,0,1,0,359,0.86,0.86,2,-0.432770076400592,0.432770076400592,21
0,1,1,0,359,0.85,0.85,2,0.441611121851152,0.441611121851152,22
1,0,1,0,359,0.16,0.84,2,-0.398929437802787,0.398929437802787,23
0,1,0,1,359,0.23,0.77,2,0.423156819653355,0.423156819653355,24
1,0,1,0,359,0.21,0.79,2,-0.368593037686152,0.368593037686152,25
1,0,1,0,359,0.5,0.5,3,0.0871208126497805,0.0871208126497805,1
0,1,0,1,359,0.5,0.5,3,-0.0563375030389385,0.0563375030389385,2
0,1,1,0,359,0.59,0.59,3,-0.072986090653589,0.072986090653589,3
1,0,1,0,359,0.65,0.65,3,0.0423800262912295,0.0423800262912295,4
0,1,1,0,359,0.67,0.67,3,-0.0420924932972985,0.0420924932972985,5
1,0,1,0,359,0.74,0.74,3,0.0533222370201325,0.0533222370201325,6
1,0,1,0,359,0.29,0.71,3,0.0753069026610645,0.0753069026610645,7
1,0,1,0,359,0.71,0.71,3,0.098490234670095,0.098490234670095,8
1,0,1,0,359,0.71,0.71,3,0.0905767542797215,0.0905767542797215,9
0,1,1,0,359,0.71,0.71,3,-0.01939473349565,0.01939473349565,10
1,0,1,0,359,0.71,0.71,3,0.0672444644202815,0.0672444644202815,11
1,0,1,0,359,0.27,0.73,3,0.0888928831519965,0.0888928831519965,12
0,1,1,0,359,0.73,0.73,3,-0.0781435552856325,0.0781435552856325,13
0,1,1,0,359,0.72,0.72,3,-0.0589159638941515,0.0589159638941515,14
1,0,1,0,359,0.72,0.72,3,0.0346306088599995,0.0346306088599995,15
1,0,1,0,359,0.75,0.75,3,0.02364543736968,0.02364543736968,16
0,1,0,1,359,0.25,0.75,3,-0.0619638678878485,0.0619638678878485,17
0,1,1,0,359,0.76,0.76,3,-0.0671313996448695,0.0671313996448695,18
1,0,1,0,359,0.25,0.75,3,0.0435427349998745,0.0435427349998745,19
0,1,1,0,359,0.76,0.76,3,-0.0830640189335375,0.0830640189335375,20
0,1,0,1,359,0.24,0.76,3,-0.0173201251989275,0.0173201251989275,21
0,1,1,0,359,0.76,0.76,3,-0.0904695525489635,0.0904695525489635,22
1,0,1,0,359,0.24,0.76,3,-0.00644151995387349,0.00644151995387349,23
1,0,1,0,359,0.75,0.75,3,0.0777321361517015,0.0777321361517015,24
0,1,1,0,359,0.75,0.75,3,-0.0112257267232085,0.0112257267232085,25
0,1,0,1,359,0.5,0.5,4,-0.0167398954357895,0.0167398954357895,1
1,0,1,0,359,0.5,0.5,4,0.0562265341159925,0.0562265341159925,2
1,0,1,0,359,0.5,0.5,4,0.0633871075029175,0.0633871075029175,3
1,0,1,0,359,0.68,0.68,4,0.0400266682616735,0.0400266682616735,4
1,0,1,0,359,0.35,0.65,4,0.0906272193510925,0.0906272193510925,5
0,1,0,1,359,0.65,0.65,4,0.0130494199283495,0.0130494199283495,6
0,1,1,0,359,0.66,0.66,4,-0.0474486909863065,0.0474486909863065,7
0,1,1,0,359,0.67,0.67,4,-0.0925151502347935,0.0925151502347935,8
1,0,1,0,359,0.69,0.69,4,0.0248919446996565,0.0248919446996565,9
0,1,1,0,359,0.74,0.74,4,-0.082304572972387,0.082304572972387,10
0,1,1,0,359,0.76,0.76,4,-0.0245911976325835,0.0245911976325835,11
0,1,1,0,359,0.76,0.76,4,-0.0347971166170945,0.0347971166170945,12
0,1,0,1,359,0.25,0.75,4,-0.0120146092553815,0.0120146092553815,13
0,1,1,0,359,0.76,0.76,4,-0.0050395285339285,0.0050395285339285,14
1,0,1,0,359,0.75,0.75,4,0.00404558295777652,0.00404558295777652,15
0,1,1,0,359,0.81,0.81,4,-0.054845684261418,0.054845684261418,16
0,1,0,1,359,0.25,0.75,4,-0.0967990941392545,0.0967990941392545,17
1,0,1,0,359,0.24,0.76,4,0.0474111319968035,0.0474111319968035,18
0,1,1,0,359,0.75,0.75,4,-0.000121408008506518,0.000121408008506518,19
1,0,1,0,359,0.76,0.76,4,0.0891927169043175,0.0891927169043175,20
1,0,1,0,359,0.82,0.82,4,0.095754682215373,0.095754682215373,21
0,1,0,1,359,0.19,0.81,4,-0.0932410120860325,0.0932410120860325,22
0,1,1,0,359,0.82,0.82,4,-0.00757965999861049,0.00757965999861049,23
1,0,1,0,359,0.17,0.83,4,0.0174822070207195,0.0174822070207195,24
1,0,1,0,359,0.82,0.82,4,0.0991241245341655,0.0991241245341655,25
1,0,1,0,359,0.5,0.5,5,0.0857555665074105,0.0857555665074105,1
1,0,1,0,359,0.5,0.5,5,0.0199456117808975,0.0199456117808975,2
0,1,0,1,359,0.58,0.58,5,-0.0777458451456785,0.0777458451456785,3
1,0,1,0,359,0.63,0.63,5,-0.0474643998993465,0.0474643998993465,4
0,1,1,0,359,0.75,0.75,5,0.0918004075777955,0.0918004075777955,5
0,1,1,0,359,0.77,0.77,5,0.0415113333254365,0.0415113333254365,6
1,0,1,0,359,0.82,0.82,5,-0.0146829681850135,0.0146829681850135,7
0,1,1,0,359,0.85,0.85,5,0.0829250740069475,0.0829250740069475,8
1,0,1,0,359,0.13,0.87,5,-0.020625689389612,0.020625689389612,9
1,0,1,0,359,0.85,0.85,5,-0.0551289745770465,0.0551289745770465,10
0,1,1,0,359,0.86,0.86,5,0.0710083847931415,0.0710083847931415,11
0,1,0,1,359,0.15,0.85,5,0.0791739294302815,0.0791739294302815,12
1,0,1,0,359,0.86,0.86,5,-0.0380275163535845,0.0380275163535845,13
0,1,1,0,359,0.88,0.88,5,0.0179876503544485,0.0179876503544485,14
0,1,1,0,359,0.86,0.86,5,0.0640781327607685,0.0640781327607685,15
0,1,0,1,359,0.23,0.77,5,0.0113480261516295,0.0113480261516295,16
1,0,1,0,359,0.77,0.77,5,-0.0363153683925325,0.0363153683925325,17
1,0,1,0,359,0.78,0.78,5,-0.0752424537487835,0.0752424537487835,18
1,0,1,0,359,0.24,0.76,5,-0.0925437025959535,0.0925437025959535,19
1,0,1,0,359,0.78,0.78,5,-0.0248133668650905,0.0248133668650905,20
1,0,1,0,359,0.24,0.76,5,-0.0243620061074375,0.0243620061074375,21
0,1,1,0,359,0.77,0.77,5,0.0850684696327745,0.0850684696327745,22
0,1,0,1,359,0.28,0.72,5,0.0313707146872655,0.0313707146872655,23
0,1,0,1,359,0.7,0.7,5,-0.0075778821688775,0.0075778821688775,24
1,0,1,0,359,0.28,0.72,5,-0.0168013525967785,0.0168013525967785,25
1,0,1,0,359,0.5,0.5,6,-0.0701313126967105,0.0701313126967105,1
1,0,1,0,359,0.5,0.5,6,-0.0630932131317555,0.0630932131317555,2
0,1,0,1,359,0.5,0.5,6,0.0760833956671485,0.0760833956671485,3
1,0,1,0,359,0.59,0.59,6,-0.0501145257131555,0.0501145257131555,4
1,0,1,0,359,0.5,0.5,6,-0.0322497718031805,0.0322497718031805,5
1,0,1,0,359,0.6,0.6,6,-0.0923763185157305,0.0923763185157305,6
0,1,1,0,359,0.62,0.62,6,0.0684648402824305,0.0684648402824305,7
0,1,1,0,359,0.68,0.68,6,0.00807076284695599,0.00807076284695599,8
1,0,1,0,359,0.68,0.68,6,-0.0128253889839905,0.0128253889839905,9
1,0,1,0,359,0.74,0.74,6,-0.0142412096367135,0.0142412096367135,10
1,0,1,0,359,0.3,0.7,6,-0.0662693391645055,0.0662693391645055,11
0,1,1,0,359,0.71,0.71,6,0.0632609626339515,0.0632609626339515,12
0,1,1,0,359,0.68,0.68,6,0.0661921426116985,0.0661921426116985,13
0,1,1,0,359,0.75,0.75,6,0.0129184384632285,0.0129184384632285,14
0,1,0,1,359,0.74,0.74,6,-0.0457132457478005,0.0457132457478005,15
0,1,0,1,359,0.25,0.75,6,0.0666474343024915,0.0666474343024915,16
1,0,1,0,359,0.75,0.75,6,-0.0635948838045505,0.0635948838045505,17
0,1,1,0,359,0.74,0.74,6,0.0715649873296195,0.0715649873296195,18
1,0,1,0,359,0.27,0.73,6,-0.0712883353435145,0.0712883353435145,19
0,1,0,1,359,0.3,0.7,6,0.0284176826525185,0.0284176826525185,20
1,0,1,0,359,0.7,0.7,6,-0.0994629621330455,0.0994629621330455,21
0,1,1,0,359,0.31,0.69,6,-0.00932478151500352,0.00932478151500352,22
0,1,1,0,359,0.69,0.69,6,0.0129031274684795,0.0129031274684795,23
0,1,0,1,359,0.32,0.68,6,0.0919652477967045,0.0919652477967045,24
0,1,0,1,359,0.32,0.68,6,0.000448583585090506,0.000448583585090506,25
1,0,1,0,359,0.5,0.5,7,0.0801641246703695,0.0801641246703695,1
0,1,0,1,359,0.5,0.5,7,-0.0546101508851995,0.0546101508851995,2
0,1,1,0,359,0.3,0.3,7,0.0347809180618615,0.0347809180618615,3
1,0,1,0,359,0.23,0.23,7,-0.0763712040487035,0.0763712040487035,4
0,1,1,0,359,0.16,0.16,7,0.0862779584554045,0.0862779584554045,5
1,0,1,0,359,0.09,0.09,7,-0.065808359200693,0.065808359200693,6
1,0,1,0,359,0.91,0.91,7,-0.0350985625065265,0.0350985625065265,7
1,0,1,0,359,1,1,7,-0.0371844492189325,0.0371844492189325,8
0,1,0,1,359,0.95,0.95,7,-0.0108110441488195,0.0108110441488195,9
1,0,1,0,359,0.95,0.95,7,-0.0361906062916785,0.0361906062916785,10
0,1,0,1,359,0.92,0.92,7,-0.00149196706936852,0.00149196706936852,11
1,0,1,0,359,0.9,0.9,7,-0.0217903782025165,0.0217903782025165,12
0,1,0,1,359,0.92,0.92,7,-0.00259242294044851,0.00259242294044851,13
0,1,1,0,359,0.92,0.92,7,0.030326706021244,0.030326706021244,14
1,0,1,0,359,0.93,0.93,7,-0.0168758824373885,0.0168758824373885,15
0,1,1,0,359,0.91,0.91,7,0.0739688532519085,0.0739688532519085,16
0,1,1,0,359,1,1,7,0.0552456008732345,0.0552456008732345,17
0,1,1,0,359,1,1,7,0.011560656766511,0.011560656766511,18
0,1,1,0,359,1,1,7,0.0899237330423655,0.0899237330423655,19
1,0,1,0,359,1,1,7,-0.0356461957528865,0.0356461957528865,20
0,1,1,0,359,1,1,7,0.0872958018416385,0.0872958018416385,21
0,1,1,0,359,1,1,7,0.0488845589978185,0.0488845589978185,22
0,1,1,0,359,1,1,7,0.0532658834946835,0.0532658834946835,23
1,0,1,0,359,1,1,7,-0.0861904521409235,0.0861904521409235,24
0,1,1,0,359,1,1,7,0.0897336758065455,0.0897336758065455,25
1,0,1,0,359,0.5,0.5,8,0.374306705294843,0.374306705294843,1
0,1,0,1,359,0.5,0.5,8,-0.368260802710737,0.368260802710737,2
0,1,0,1,359,0.5,0.5,8,-0.391461831581028,0.391461831581028,3
1,0,1,0,359,0.7,0.7,8,0.350680282951906,0.350680282951906,4
0,1,0,1,359,0.69,0.69,8,-0.352174372317486,0.352174372317486,5
0,1,1,0,359,0.77,0.77,8,0.406543116787123,0.406543116787123,6
1,0,1,0,359,0.24,0.76,8,-0.395753778496532,0.395753778496532,7
1,0,1,0,359,0.76,0.76,8,-0.419000061356423,0.419000061356423,8
0,1,1,0,359,0.77,0.77,8,0.447695508580917,0.447695508580917,9
0,1,1,0,359,0.8,0.8,8,0.414127100325942,0.414127100325942,10
0,1,1,0,359,0.8,0.8,8,0.448716266570672,0.448716266570672,11
0,1,0,1,359,0.18,0.82,8,0.370993440464834,0.370993440464834,12
0,1,1,0,359,0.81,0.81,8,0.381464583869859,0.381464583869859,13
1,0,1,0,359,0.83,0.83,8,-0.381249787416354,0.381249787416354,14
0,1,1,0,359,0.71,0.71,8,0.420604793177969,0.420604793177969,15
0,1,0,1,359,0.24,0.76,8,0.351422190997189,0.351422190997189,16
1,0,1,0,359,0.77,0.77,8,-0.439830700444266,0.439830700444266,17
0,1,1,0,359,0.77,0.77,8,0.357462752364204,0.357462752364204,18
1,0,1,0,359,0.24,0.76,8,-0.357481039790678,0.357481039790678,19
0,1,0,1,359,0.24,0.76,8,0.367370746458548,0.367370746458548,20
1,0,1,0,359,0.76,0.76,8,-0.387788958852628,0.387788958852628,21
0,1,1,0,359,0.77,0.77,8,0.37455810969196,0.37455810969196,22
1,0,1,0,359,0.77,0.77,8,-0.423380435736553,0.423380435736553,23
1,0,1,0,359,0.24,0.76,8,-0.353717761649619,0.353717761649619,24
1,0,1,0,359,0.77,0.77,8,-0.431074613231559,0.431074613231559,25
1,0,1,0,359,0.5,0.5,9,0.367224576564649,0.367224576564649,1
1,0,1,0,359,0.5,0.5,9,0.44595204501144,0.44595204501144,2
1,0,1,0,359,0.69,0.69,9,0.412548619212769,0.412548619212769,3
1,0,1,0,359,0.34,0.66,9,0.408464178447276,0.408464178447276,4
1,0,1,0,359,0.72,0.72,9,0.434911047523859,0.434911047523859,5
0,1,0,1,359,0.29,0.71,9,-0.432232959495797,0.432232959495797,6
0,1,1,0,359,0.73,0.73,9,-0.385456188715835,0.385456188715835,7
1,0,1,0,359,0.77,0.77,9,0.44309761999549,0.44309761999549,8
0,1,1,0,359,0.76,0.76,9,-0.428198534407248,0.428198534407248,9
0,1,1,0,359,0.77,0.77,9,-0.426155163135054,0.426155163135054,10
1,0,1,0,359,0.83,0.83,9,0.42369597807635,0.42369597807635,11
1,0,1,0,359,0.18,0.82,9,0.410584760956955,0.410584760956955,12
0,1,1,0,359,0.82,0.82,9,-0.406413182237034,0.406413182237034,13
0,1,1,0,359,0.83,0.83,9,-0.420265475261213,0.420265475261213,14
1,0,1,0,359,0.84,0.84,9,0.350711847951113,0.350711847951113,15
0,1,0,1,359,0.19,0.81,9,-0.410051463007244,0.410051463007244,16
1,0,1,0,359,0.82,0.82,9,0.411911654188668,0.411911654188668,17
1,0,1,0,359,0.23,0.77,9,0.407600014438143,0.407600014438143,18
1,0,1,0,359,0.76,0.76,9,0.350060749667503,0.350060749667503,19
0,1,1,0,359,0.76,0.76,9,-0.362183744292198,0.362183744292198,20
0,1,1,0,359,0.77,0.77,9,-0.376415248376655,0.376415248376655,21
0,1,0,1,359,0.23,0.77,9,-0.414965140580967,0.414965140580967,22
0,1,1,0,359,0.76,0.76,9,-0.417996016692153,0.417996016692153,23
0,1,0,1,359,0.25,0.75,9,-0.441857563121006,0.441857563121006,24
0,1,1,0,359,0.75,0.75,9,-0.371549599716042,0.371549599716042,25
1,0,1,0,359,0.5,0.5,10,0.0481206413137405,0.0481206413137405,1
0,1,1,0,359,0.5,0.5,10,-0.0404490200756695,0.0404490200756695,2
0,1,1,0,359,0.5,0.5,10,-0.00594280867187452,0.00594280867187452,3
0,1,1,0,359,0.79,0.79,10,-0.0402961499789505,0.0402961499789505,4
0,1,1,0,359,0.9,0.9,10,-0.0480506905871875,0.0480506905871875,5
0,1,1,0,359,0.91,0.91,10,-0.0247700350016605,0.0247700350016605,6
0,1,1,0,359,1,1,10,-0.0745220539475085,0.0745220539475085,7
1,0,1,0,359,1,1,10,0.0969980296677815,0.0969980296677815,8
1,0,1,0,359,1,1,10,0.0055384840475125,0.0055384840475125,9
1,0,1,0,359,1,1,10,0.0831164137799115,0.0831164137799115,10
1,0,1,0,359,1,1,10,0.0632705507367165,0.0632705507367165,11
1,0,1,0,359,1,1,10,0.0121398856012245,0.0121398856012245,12
1,0,1,0,359,1,1,10,0.0874514386544335,0.0874514386544335,13
0,1,1,0,359,1,1,10,-0.0451766693654075,0.0451766693654075,14
1,0,1,0,359,1,1,10,0.0982304532432515,0.0982304532432515,15
0,1,1,0,359,1,1,10,-0.0510054106685115,0.0510054106685115,16
1,0,1,0,359,1,1,10,0.0460480088351815,0.0460480088351815,17
1,0,1,0,359,1,1,10,0.0315952938248895,0.0315952938248895,18
1,0,1,0,359,1,1,10,0.036323398071678,0.036323398071678,19
0,1,1,0,359,1,1,10,-0.0798881024409395,0.0798881024409395,20
1,0,1,0,359,1,1,10,0.0984226295939325,0.0984226295939325,21
0,1,1,0,359,1,1,10,-0.0554453376596665,0.0554453376596665,22
0,1,1,0,359,1,1,10,-0.0850360394917935,0.0850360394917935,23
1,0,1,0,359,1,1,10,0.0990181524883525,0.0990181524883525,24
0,1,1,0,359,1,1,10,-0.0536979236766195,0.0536979236766195,25
0,1,0,1,359,0.5,0.5,11,0.413647204914095,0.413647204914095,1
0,1,0,1,359,0.5,0.5,11,0.439630846576691,0.439630846576691,2
0,1,1,0,359,0.7,0.7,11,-0.444235953253149,0.444235953253149,3
0,1,1,0,359,0.72,0.72,11,-0.400490312788474,0.400490312788474,4
0,1,1,0,359,0.72,0.72,11,-0.440442569179757,0.440442569179757,5
0,1,1,0,359,0.72,0.72,11,-0.438733703171888,0.438733703171888,6
0,1,1,0,359,0.73,0.73,11,-0.407742006678241,0.407742006678241,7
1,0,1,0,359,0.89,0.89,11,0.390905901441716,0.390905901441716,8
0,1,0,1,359,0.14,0.86,11,-0.369716004579175,0.369716004579175,9
1,0,1,0,359,0.23,0.77,11,0.359941086000677,0.359941086000677,10
0,1,1,0,359,0.76,0.76,11,-0.395889408958904,0.395889408958904,11
1,0,1,0,359,0.8,0.8,11,0.358936888216658,0.358936888216658,12
1,0,1,0,359,0.79,0.79,11,0.403429890639851,0.403429890639851,13
0,1,1,0,359,0.79,0.79,11,-0.391136300163712,0.391136300163712,14
1,0,1,0,359,0.85,0.85,11,0.369706537389327,0.369706537389327,15
1,0,1,0,359,0.15,0.85,11,0.412212446122763,0.412212446122763,16
0,1,0,1,359,0.14,0.86,11,-0.376479064625241,0.376479064625241,17
0,1,1,0,359,0.76,0.76,11,-0.423855073675186,0.423855073675186,18
1,0,1,0,359,0.75,0.75,11,0.373752376534478,0.373752376534478,19
1,0,1,0,359,0.76,0.76,11,0.388040293718613,0.388040293718613,20
1,0,1,0,359,0.23,0.77,11,0.363893538631447,0.363893538631447,21
0,1,0,1,359,0.25,0.75,11,-0.415790628391545,0.415790628391545,22
1,0,1,0,359,0.78,0.78,11,0.357838372889635,0.357838372889635,23
0,1,1,0,359,0.75,0.75,11,-0.392485728080069,0.392485728080069,24
0,1,0,1,359,0.23,0.77,11,-0.439710110127418,0.439710110127418,25
1,0,1,0,359,0.5,0.5,12,0.0496805703139755,0.0496805703139755,1
1,0,1,0,359,0.5,0.5,12,0.0936094434354755,0.0936094434354755,2
1,0,1,0,359,0.69,0.69,12,0.0617352492423055,0.0617352492423055,3
0,1,1,0,359,0.81,0.81,12,-0.015529815406004,0.015529815406004,4
1,0,1,0,359,0.86,0.86,12,0.0546256995708845,0.0546256995708845,5
1,0,1,0,359,0.93,0.93,12,0.0583932492222965,0.0583932492222965,6
1,0,1,0,359,1,1,12,0.0284158746750635,0.0284158746750635,7
1,0,1,0,359,1,1,12,0.0821579940415685,0.0821579940415685,8
0,1,1,0,359,1,1,12,-0.0701909203718395,0.0701909203718395,9
1,0,1,0,359,1,1,12,0.0227973656846255,0.0227973656846255,10
0,1,1,0,359,1,1,12,-0.0271121764315135,0.0271121764315135,11
0,1,1,0,359,1,1,12,-0.0624061479716195,0.0624061479716195,12
1,0,1,0,359,1,1,12,0.0388829079049875,0.0388829079049875,13
0,1,1,0,359,1,1,12,-0.0947959835938395,0.0947959835938395,14
0,1,1,0,359,1,1,12,-0.00785975450562551,0.00785975450562551,15
0,1,1,0,359,1,1,12,-0.0787159584085545,0.0787159584085545,16
0,1,1,0,359,1,1,12,-0.0912812376489005,0.0912812376489005,17
1,0,1,0,359,1,1,12,0.0873894572073865,0.0873894572073865,18
0,1,1,0,359,1,1,12,-0.0629113842230475,0.0629113842230475,19
0,1,1,0,359,1,1,12,-0.0737955479735415,0.0737955479735415,20
1,0,1,0,359,1,1,12,0.0666787828940255,0.0666787828940255,21
1,0,1,0,359,1,1,12,0.0353599154919375,0.0353599154919375,22
1,0,1,0,359,1,1,12,0.0991757518532325,0.0991757518532325,23
0,1,1,0,359,1,1,12,-0.0536838910558335,0.0536838910558335,24
NaN,NaN,NaN,NaN,359,NaN,NaN,12,NaN,NaN,25
0,1,1,0,360,0.5,0.5,1,0.0168416342972455,0.0168416342972455,1
0,1,0,1,360,0.65,0.65,1,-0.0442904784667395,0.0442904784667395,2
0,1,0,1,360,0.77,0.77,1,-0.0463741400844905,0.0463741400844905,3
1,0,1,0,360,NaN,NaN,1,-0.0263236243718105,0.0263236243718105,4
1,0,1,0,360,0.82,0.82,1,-0.081122666307087,0.081122666307087,5
